Market,Status,Type,MaxFavorableR,MaxAdverseR,FirstMoveR,PostRetestDepthR,PreRetestDepthR,PreClosesBeyondEdge,BarsToHalfR,Risk,EntryTime
UT100,SL_HIT,SELL,0.045005341880378434,0.7329059829059735,-0.1119123931623621,0.6127136752136617,1.0750534188034564,0.0,,74.87999999999738,2025-06-30 16:45:00
UT100,SL_HIT,BUY,0.5862898376429065,0.7516536380037263,0.06734816596529139,0.7366205652436518,3.0895971136503593,0.0,5.0,16.62999999999738,2025-07-01 03:35:00
UT100,TP_HIT,SELL,0.7864077669902912,0.5483495145632086,0.0970873786407767,0.4998058252428202,0.9514563106796117,0.5,7.0,25.75,2025-07-01 10:15:00
UT100,SL_HIT,BUY,0.47597461468718844,3.1881233000904694,-0.317316409791459,3.111740707162037,1.4648685403443686,0.0,,44.12000000000262,2025-07-01 16:50:00
UT100,TP_HIT,SELL,2.2739622641507458,0.8392452830190656,-0.24528301886792453,0.7547169811320755,1.1607547169809345,0.05,5.0,13.25,2025-07-02 04:30:00
UT100,TP_HIT,SELL,1.3270882123339782,0.45862607338012484,0.07806401249023402,0.15144418423095177,0.7661982825915447,0.0,2.0,25.62000000000262,2025-07-02 10:15:00
UT100,TP_HIT,BUY,1.8954893617020756,0.28085106382978725,0.25957446808510637,0.21497872340421073,2.0660425531914446,0.0,4.0,58.75,2025-07-02 16:45:00
UT100,SL_HIT,BUY,0.3902439024390244,1.0673170731706039,0.04878048780487805,0.8112195121949942,0.7439024390243902,0.0,,20.5,2025-07-03 04:20:00
UT100,SL_HIT,BUY,0.17200000000011642,0.9777777777777777,0.02755555555567197,0.738666666666783,1.8666666666666667,0.0,,22.5,2025-07-03 10:35:00
UT100,SL_HIT,BUY,1.065962264150983,0.4830188679245283,0.03954716981136029,0.29992452830192634,2.018867924528302,0.0,2.0,66.25,2025-07-03 16:50:00
UT100,SL_HIT,SELL,0.7862791980871425,0.34945742137206337,-0.2896818098215788,0.0,0.5217951075961238,0.65,7.0,54.37000000000262,2025-07-04 11:20:00
UT100,SL_HIT,SELL,1.5917557251907597,0.48854961832061067,-0.24427480916030533,0.16427480916022535,0.8665648854961032,0.1,4.0,32.75,2025-07-07 03:40:00
UT100,SL_HIT,SELL,0.14460784313728975,0.49987100103198895,-0.06011351909184505,0.45768833849328383,0.9627192982455748,0.0,,77.52000000000044,2025-07-07 17:55:00
UT100,SL_HIT,BUY,0.5549177190968791,0.7749712973594347,0.1098354381937584,0.6743207041716183,1.095292766934768,0.3,,26.12999999999738,2025-07-08 11:00:00
UT100,SL_HIT,SELL,0.662033295619806,0.9549054469047882,-0.2343623727169773,0.8236625181832385,1.0728947793760235,0.0,6.0,61.87000000000262,2025-07-08 16:55:00
UT100,SL_HIT,SELL,0.3344360902256427,0.7482706766916506,-0.20691729323300392,0.6054135338345077,1.5789473684210527,0.0,,33.25,2025-07-09 03:30:00
UT100,TP_HIT,BUY,0.9922109047335296,0.4868184541642084,0.29958058717797437,0.2582384661474924,0.6926303175555553,0.0,1.0,33.37999999999738,2025-07-09 12:10:00
UT100,SL_HIT,BUY,0.24094694488630455,1.2017404323008996,0.025732197997566507,1.0064564424066158,1.2878263310563676,0.0,,106.87000000000262,2025-07-09 16:45:00
UT100,SL_HIT,SELL,0.6952983725136405,0.41229656419527133,-0.21473779385172778,0.2825497287522734,1.966546112115823,0.0,9.0,22.11999999999898,2025-07-10 03:25:00
UT100,SL_HIT,BUY,0.2504683402022991,0.37242412888723564,0.00936680404645917,0.0,0.24128887223680728,0.7,,53.38000000000102,2025-07-10 11:25:00
UT100,SL_HIT,SELL,0.4554738878143055,0.22978723404255882,0.3036750483558994,0.0,0.5193036750483481,0.1,,129.25,2025-07-10 16:55:00
UT100,SL_HIT,BUY,0.15777777777758376,1.768148148148342,0.028148148147954122,1.5555555555555556,1.491111111110917,0.0,,13.5,2025-07-22 03:20:00
UT100,SL_HIT,SELL,0.7793169333650666,0.3133508478624743,-0.02985431096250112,0.1791258657750067,0.8896584666825333,0.0,1.0,41.87000000000262,2025-07-22 10:55:00
UT100,SL_HIT,SELL,0.7598611316295214,0.47739695671442334,0.6075491209927729,0.13945929974883842,0.6620623430344151,0.0,1.0,135.37999999999738,2025-07-22 16:45:00
UT100,SL_HIT,BUY,1.0921610169490397,0.5958686440677644,0.17319915254238666,0.5572033898305015,0.961334745762737,0.15,8.0,18.88000000000102,2025-07-24 03:35:00
UT100,SL_HIT,BUY,1.2659952606633704,1.3033175355449451,-1.0219194312795592,0.918246445497575,0.6149289099526298,0.25,4.0,16.88000000000102,2025-07-24 10:55:00
UT100,SL_HIT,SELL,0.4716291313249418,0.846153846153842,0.2668909037730291,0.7876572097104384,0.9670956420005855,0.0,,68.38000000000102,2025-07-24 17:05:00
UT100,SL_HIT,BUY,0.7101234567899941,0.12938271604951207,0.25925925925925924,0.08641975308641975,0.9570370370369077,0.0,1.0,20.25,2025-07-25 04:35:00
UT100,TP_HIT,SELL,1.1369863013698631,0.3972602739726027,0.3764383561645271,0.3490410958905545,1.9589041095890412,0.0,3.0,18.25,2025-07-25 10:15:00
UT100,TP_HIT,BUY,0.7558161528276366,0.4303007376583861,0.17741630414217735,0.314545110648696,0.8842443729903099,0.15,3.0,52.87000000000262,2025-07-25 16:45:00
UT100,TP_HIT,BUY,0.30158730158730157,0.6349206349206349,0.031746031746031744,0.3257142857141194,1.8019047619045956,0.3,,15.75,2025-07-28 03:15:00
UT100,TP_HIT,SELL,0.09189378057292592,0.5370370370370794,-0.12648497554165927,0.2707896575820856,1.4325646401116787,0.0,,28.62000000000262,2025-07-28 10:30:00
UT100,SL_HIT,BUY,0.45701149425281334,0.6845977011494822,0.3133333333332731,0.5868965517241947,0.9022988505747126,0.3,,43.5,2025-07-28 16:50:00
UT100,TP_HIT,BUY,0.922068965517422,0.3448275862068966,0.1896551724137931,0.18068965517259444,0.8358620689656979,0.0,8.0,14.5,2025-07-29 03:25:00
UT100,TP_HIT,BUY,1.8666666666666667,0.24,0.28,0.0,0.6666666666666666,0.1,2.0,18.75,2025-07-29 10:30:00
UT100,TP_HIT,SELL,0.8000000000000352,0.5725806451612904,0.04838709677419355,0.5140322580645583,0.9414516129032681,0.4,1.0,62.0,2025-07-29 16:45:00
UT100,SL_HIT,BUY,0.3336347197105112,0.5990054249547211,-0.022603978300178157,0.3788426763108675,1.0004520795657668,0.0,,22.12000000000262,2025-07-30 05:05:00
UT100,SL_HIT,BUY,0.4005021971123661,0.6112680477087259,-0.18173258003768886,0.5293471437539068,0.9180790960451809,0.0,,63.72000000000117,2025-07-30 17:20:00
UT100,TP_HIT,BUY,0.9948514851486185,0.7675247524751437,0.16831683168316833,0.297029702970297,0.5295049504951532,0.7,5.0,25.25,2025-07-31 03:15:00
UT100,TP_HIT,BUY,2.943225806451782,0.8632258064514439,0.7819354838711368,0.7825806451611214,1.3148387096772505,0.1,1.0,15.5,2025-07-31 10:20:00
UT100,TP_HIT,SELL,1.0312046997787732,0.26367589837489697,-0.03685053788050751,0.2478828107118184,1.4248111696040315,0.0,5.0,131.0699999999997,2025-07-31 17:30:00
UT100,SL_HIT,SELL,1.2421875,1.3828125,0.7149999999999181,1.2149999999999181,1.0353124999999181,0.1,1.0,32.0,2025-08-01 03:20:00
UT100,TP_HIT,SELL,1.0779238754324898,0.3407612456747767,0.01730103806228374,0.06394463667823695,1.221453287197232,0.0,4.0,72.25,2025-08-01 10:15:00
UT100,SL_HIT,SELL,0.29605263157894735,0.7000877192982571,-0.06083333333334482,0.4725877192982456,1.0800438596491229,0.0,,228.0,2025-08-01 16:45:00
UT100,SL_HIT,BUY,0.33925902619367504,0.1651852434515884,0.07763706442226714,0.009832454967356453,1.257610320144739,0.0,,127.12999999999738,2025-08-04 16:45:00
UT100,TP_HIT,BUY,0.6656756756756049,0.5743243243243243,-0.10459459459466539,0.5675675675675675,0.9932432432432432,0.2,12.0,37.0,2025-08-06 03:35:00
UT100,TP_HIT,SELL,1.3033070866140908,0.2677165354330709,0.035590551181019864,0.2204724409448819,1.137637795275673,0.0,3.0,31.75,2025-08-06 11:25:00
UT100,TP_HIT,BUY,0.6687306501547987,0.8172136222909965,-0.35764705882349695,0.7955417956656095,1.0773993808049536,0.0,3.0,80.75,2025-08-06 16:50:00
UT100,TP_HIT,BUY,1.1551465063860622,0.31930879038313914,0.2584522915100189,0.15965439519156957,0.8403456048084305,0.05,2.0,26.62000000000262,2025-08-07 03:15:00
UT100,TP_HIT,BUY,0.5619548872180845,0.12030075187969924,0.0657142857143251,0.0,0.5055639097744755,0.15,4.0,66.5,2025-08-07 11:05:00
UT100,TP_HIT,SELL,0.6869752938355034,0.5963060686015722,-0.13588390501317418,0.3668745502518722,1.0658431278484697,0.0,7.0,83.37999999999738,2025-08-07 17:20:00
UT100,SL_HIT,BUY,0.6589028501379628,0.27980386147711045,0.13790989886608523,0.1149249157217377,0.8351210542446272,0.0,4.0,32.62999999999738,2025-08-08 03:15:00
UT100,SL_HIT,BUY,0.5002531645568294,0.9048101265824111,0.03189873417708256,0.6769620253165883,1.8794936708862087,0.3,11.0,19.75,2025-08-08 10:15:00
UT100,TP_HIT,BUY,0.7416879795396419,0.24040920716112532,-0.04982097186703447,0.09595907928386067,0.9769820971867008,0.0,5.0,97.75,2025-08-08 16:45:00
